x0,y0,x1,y1,score,label
23758,2911,23798,2944,0.3438,1
23312,2712,23327,2727,0.5186,2
23477,2588,23503,2619,0.2272,1
23719,2845,23735,2862,0.325,2
23689,2873,23717,2900,0.3716,1
23605,2493,23620,2512,0.2659,3
23345,2740,23360,2752,0.3184,2
23519,2704,23556,2721,0.407,2
23667,2484,23692,2510,0.272,2
23720,2702,23749,2732,0.3955,2
23758,2948,23790,2978,0.2012,-100
23309,2870,23323,2900,0.1755,2
23552,2530,23572,2548,0.1664,-100
23842,2530,23885,2568,0.8384,1
23805,2567,23843,2614,0.8159,1
23905,2879,23949,2915,0.7998,1
24254,2733,24292,2766,0.7822,1
24003,2780,24043,2823,0.7891,2
24075,2904,24136,2960,0.4822,2
24312,2562,24335,2590,0.4531,3
24226,2751,24265,2786,0.7861,1
23954,2751,23990,2783,0.54,1
24255,2696,24288,2736,0.6196,1
24176,2857,24217,2887,0.7412,2
23940,2655,23964,2685,0.5098,3
23869,2568,23900,2609,0.7539,1
24226,2706,24260,2744,0.7744,1
24056,2799,24092,2840,0.5103,1
23873,2884,23904,2911,0.728,1
24304,2801,24338,2825,0.376,2
23977,2536,24005,2582,0.6753,2
23878,2962,23914,2987,0.7275,1
23954,2782,24000,2827,0.3486,1
24092,2536,24126,2566,0.5352,2
24283,2902,24325,2929,0.5527,2
23908,2722,23938,2760,0.4551,2
23832,2720,23873,2744,0.3921,2
23859,2930,23890,2958,0.6992,1
24037,2741,24058,2778,0.439,2
23867,2801,23905,2827,0.5923,1
23811,2805,23836,2845,0.6709,2
23912,2918,23938,2960,0.646,1
23834,2474,23864,2501,0.4192,1
24280,2640,24298,2674,0.6138,2
23859,2912,23895,2934,0.5293,1
23869,2950,23902,2972,0.5264,1
24072,2557,24102,2616,0.5361,2
24222,2818,24272,2870,0.3198,2
23858,2821,23875,2858,0.4458,2
23827,2714,23849,2732,0.3611,2
23915,2587,23942,2621,0.1934,1
23862,2942,23895,2962,0.3694,1
23885,2911,23919,2942,0.3313,1
24206,2775,24231,2802,0.2184,1
23909,2807,23950,2836,0.1901,2
24252,2654,24276,2669,0.1931,2
23845,2576,23869,2616,0.1937,-100
23874,2852,23900,2868,0.1659,-100
24425,2913,24466,2940,0.7646,1
24677,2605,24708,2655,0.7817,2
24331,2894,24368,2928,0.4026,1
24367,2592,24393,2663,0.7788,2
24612,2579,24638,2637,0.7559,2
24409,2770,24441,2798,0.6968,2
24450,2899,24487,2926,0.6123,1
24377,2775,24408,2805,0.6646,2
24468,2600,24503,2642,0.7305,2
24488,2544,24510,2571,0.468,2
24518,2814,24556,2856,0.6348,2
24603,2751,24667,2810,0.7183,2
24520,2936,24550,2968,0.4504,2
24424,2863,24457,2890,0.5767,1
24345,2826,24380,2854,0.6899,2
24456,2676,24483,2705,0.6919,2
24464,2861,24497,2890,0.3772,1
24454,2562,24484,2619,0.687,2
24315,2924,24350,2942,0.3193,2
24686,2742,24719,2769,0.6304,2
24744,2608,24774,2658,0.6455,2
24698,2662,24724,2692,0.603,2
24520,2555,24547,2587,0.6475,2
24619,2495,24640,2529,0.5557,2
24665,2446,24682,2510,0.6304,2
24548,2854,24597,2896,0.5718,2
24723,2880,24750,2902,0.5835,2
24313,2962,24349,2994,0.3491,2
24404,2752,24427,2774,0.6074,2
24830,2622,24852,2646,0.5562,2
24561,2594,24594,2620,0.5864,2
24789,2832,24827,2866,0.2642,1
24478,2578,24496,2600,0.5381,2
24391,2883,24442,2920,0.519,1
24696,2688,24724,2718,0.54,2
24468,2886,24497,2908,0.3801,1
24313,2942,24368,2962,0.427,2
24768,2860,24788,2880,0.4529,2
24687,2900,24731,2925,0.4854,2
24632,2959,24663,2988,0.4314,2
24662,2900,24692,2926,0.4216,2
24800,2923,24816,2945,0.3237,2
24822,2539,24832,2553,0.2183,2
24798,2829,24830,2852,0.2268,-100
24432,2854,24450,2866,0.1827,-100
24802,2922,24816,2934,0.157,3
24365,2846,24402,2876,0.1697,2
24313,2927,24357,2953,0.1729,-100
24791,2845,24818,2867,0.1703,-100
24798,2934,24812,2948,0.161,-100
24980,2749,25012,2804,0.5566,2
25113,2544,25158,2594,0.8115,1
25126,2616,25174,2664,0.8242,1
24993,2848,25028,2882,0.7778,1
25280,2634,25316,2669,0.8047,1
25206,2625,25248,2653,0.7939,1
25294,2508,25328,2543,0.7202,1
25274,2900,25322,2941,0.7959,1
25267,2944,25316,2976,0.7905,1
24955,2626,24992,2666,0.7368,1
25240,2861,25282,2890,0.7788,1
25025,2899,25062,2940,0.7539,1
25146,2643,25194,2692,0.7754,1
25227,2559,25263,2589,0.6846,1
25157,2556,25180,2581,0.3408,3
25071,2870,25105,2896,0.6577,1
24883,2825,24905,2851,0.2971,3
25016,2948,25048,2970,0.6406,1
25056,2688,25081,2720,0.4116,2
24912,2460,24942,2490,0.3933,2
25163,2846,25192,2874,0.6606,2
25122,2896,25144,2936,0.6211,2
25186,2653,25226,2712,0.7041,1
25067,2784,25088,2812,0.4868,1
25085,2850,25114,2872,0.5688,1
25304,2469,25338,2498,0.6562,1
25164,2745,25193,2776,0.623,1
25286,2844,25328,2880,0.6812,1
24896,2673,24932,2706,0.6616,2
25098,2533,25126,2578,0.5127,1
25150,2513,25177,2538,0.4438,1
24884,2761,24921,2802,0.6611,2
24881,2912,24904,2930,0.3535,2
25186,2604,25222,2638,0.6431,1
25281,2480,25317,2512,0.5972,1
25058,2476,25080,2501,0.5864,2
25312,2827,25346,2861,0.5342,1
25255,2814,25290,2860,0.3936,1
25106,2604,25143,2647,0.604,1
24830,2807,24869,2841,0.447,2
25302,2573,25344,2589,0.449,1
25078,2926,25096,3001,0.5757,2
25221,2500,25246,2528,0.4766,1
25141,2459,25186,2499,0.4883,1
24885,2540,24925,2562,0.4736,2
25192,2525,25214,2554,0.3604,1
25052,2662,25068,2678,0.1699,1
24993,2968,25030,2998,0.4087,1
24869,2483,24903,2523,0.4072,2
25005,2967,25030,2986,0.3342,1
24987,2808,25006,2838,0.197,1
24836,2502,24865,2522,0.3545,2
24974,2901,24999,2922,0.3325,-100
25254,2574,25290,2604,0.2905,1
24992,2688,25010,2710,0.2264,2
25296,2831,25340,2871,0.2869,1
24877,2970,24895,2991,0.1942,2
25013,2924,25052,2954,0.2482,1
24852,2478,24887,2512,0.2588,2
25322,2630,25352,2661,0.2332,1
25228,2465,25253,2496,0.1981,-100
25198,2695,25234,2719,0.191,1
25083,2784,25100,2812,0.1851,-100
25064,2955,25078,3007,0.1816,2
25181,2730,25199,2743,0.173,-100
25195,2774,25216,2802,0.1566,-100
25304,2858,25328,2878,0.1523,-100
25667,2498,25712,2532,0.8223,1
25400,2730,25437,2772,0.8315,1
25473,2908,25517,2952,0.8252,1
25483,2770,25526,2807,0.8271,1
25511,2541,25555,2580,0.8169,1
25546,2496,25582,2539,0.8169,1
25343,2600,25380,2647,0.812,1
25617,2713,25656,2757,0.7866,1
25363,2768,25397,2804,0.7798,1
25396,2565,25438,2610,0.7876,1
25678,2780,25714,2816,0.7236,1
25586,2938,25620,2974,0.7812,1
25439,2808,25465,2837,0.772,1
25512,2500,25548,2539,0.77,1
25517,2810,25565,2853,0.771,1
25373,2844,25405,2890,0.7456,1
25701,2577,25748,2614,0.645,2
25383,2944,25406,2972,0.6807,1
25474,2746,25518,2784,0.7573,1
25804,2686,25824,2732,0.7466,2
25453,2695,25488,2728,0.7422,1
25556,2934,25593,2978,0.7441,1
25452,2572,25486,2606,0.7349,1
25527,2760,25560,2791,0.7363,1
25704,2551,25755,2585,0.5469,2
25820,2635,25844,2675,0.6294,2
25802,2473,25834,2501,0.4705,1
25743,2462,25780,2501,0.543,2
25453,2788,25486,2817,0.7153,1
25594,2826,25622,2856,0.5645,1
25802,2743,25828,2780,0.6606,2
25578,2486,25610,2523,0.7148,1
25480,2701,25518,2736,0.6987,1
25428,2964,25469,2998,0.3989,1
25732,2844,25776,2892,0.5391,1
25645,2917,25675,2948,0.6055,1
25758,2618,25777,2634,0.5161,3
25611,2508,25638,2543,0.6313,1
25791,2885,25822,2913,0.4329,1
25426,2684,25468,2708,0.4771,2
25674,2740,25702,2771,0.3477,1
25498,2793,25546,2831,0.5835,1
25452,2842,25479,2873,0.5732,1
25368,2800,25398,2832,0.5576,1
25838,2589,25862,2611,0.26,2
25611,2539,25630,2568,0.3843,2
25773,2504,25805,2535,0.4111,2
25371,2566,25398,2601,0.4004,1
25600,2889,25640,2918,0.3535,2
25728,2513,25754,2543,0.2656,2
25400,2543,25440,2556,0.2737,2
25438,2550,25466,2575,0.3264,1
25730,2845,25757,2874,0.2659,1
25573,2616,25596,2642,0.2585,2
25492,2697,25520,2710,0.2209,1
25670,2695,25687,2708,0.1831,2
25582,2871,25613,2897,0.1539,2
26255,2928,26288,2974,0.8096,1
26204,2595,26246,2636,0.8145,1
26006,2495,26047,2527,0.5415,1
26178,2497,26211,2532,0.8081,1
26106,2635,26146,2675,0.8081,1
25953,2770,25988,2810,0.7925,1
26254,2536,26284,2574,0.7974,2
25972,2847,26007,2880,0.48,2
26126,2736,26164,2766,0.7964,1
26190,2636,26228,2664,0.7808,1
26360,2950,26390,2979,0.7241,1
26304,2821,26335,2853,0.7656,1
25921,2639,25950,2668,0.7388,2
26032,2576,26061,2618,0.7598,1
26018,2540,26058,2568,0.728,1
26122,2762,26164,2796,0.7539,1
26270,2843,26320,2875,0.7632,1
26280,2644,26320,2688,0.7446,1
26055,2573,26086,2614,0.7583,1
25930,2787,25965,2839,0.467,1
26173,2533,26213,2562,0.7451,1
26120,2587,26149,2623,0.7471,1
25868,2770,25902,2806,0.4438,2
26217,2936,26258,2978,0.7354,1
26296,2763,26324,2789,0.7231,1
25855,2626,25887,2654,0.6777,2
26071,2613,26106,2638,0.7212,1
26123,2473,26150,2499,0.3823,1
26082,2631,26112,2657,0.7168,1
26183,2684,26216,2710,0.6611,1
26234,2864,26280,2902,0.6924,1
26174,2774,26203,2813,0.6851,1
26212,2798,26234,2824,0.3303,1
26182,2562,26224,2605,0.6851,1
26337,2800,26375,2846,0.6792,1
25938,2964,25979,3002,0.6157,1
26107,2614,26136,2639,0.6621,1
25979,2674,26006,2691,0.5933,2
26145,2629,26169,2667,0.5801,1
25930,2752,25956,2788,0.5444,1
26274,2754,26300,2786,0.6123,1
26211,2857,26230,2898,0.5298,2
25885,2667,25926,2698,0.6035,2
26154,2786,26180,2820,0.543,1
26317,2901,26359,2938,0.5312,1
25913,2553,25949,2610,0.3494,2
26267,2712,26297,2736,0.3262,1
26051,2713,26088,2734,0.5112,2
25978,2465,26035,2496,0.4451,2
25881,2486,25896,2504,0.269,3
26084,2826,26108,2854,0.3884,2
26141,2502,26172,2554,0.3489,2
26302,2921,26328,2950,0.2429,1
26325,2765,26341,2782,0.1927,1
25984,2962,26012,2992,0.3499,1
26322,2803,26362,2847,0.3513,1
26092,2809,26112,2829,0.2798,2
26302,2907,26352,2950,0.3005,1
25957,2964,25989,3005,0.2939,1
26334,2754,26352,2774,0.2822,-100
26263,2750,26285,2772,0.2422,1
26139,2806,26154,2823,0.2372,-100
26328,2759,26348,2781,0.2264,-100
25900,2564,25914,2604,0.155,2
26356,2627,26403,2664,0.5957,2
26358,2782,26405,2832,0.7769,1
26834,2460,26875,2505,0.7856,1
26865,2729,26899,2758,0.6445,1
26494,2629,26526,2666,0.7998,1
26608,2518,26640,2552,0.7998,1
26544,2789,26570,2827,0.3274,3
26479,2568,26509,2604,0.7817,1
26700,2602,26733,2642,0.4204,2
26806,2744,26834,2776,0.7021,1
26667,2941,26694,2971,0.3042,2
26460,2635,26494,2670,0.6909,1
26505,2499,26533,2524,0.6753,1
26482,2819,26516,2871,0.5044,2
26549,2746,26590,2786,0.5293,2
26852,2823,26890,2848,0.5483,1
26572,2910,26623,2936,0.7158,2
26680,2888,26706,2922,0.4419,2
26648,2473,26674,2519,0.7041,2
26733,2762,26765,2793,0.7012,2
26470,2873,26506,2895,0.5122,2
26712,2838,26757,2878,0.5571,2
26481,2928,26505,2999,0.6821,2
26561,2510,26603,2548,0.6562,1
26869,2926,26887,2950,0.4531,2
26468,2796,26500,2826,0.4209,1
26453,2675,26472,2694,0.4417,3
26470,2714,26485,2738,0.3596,3
26798,2719,26820,2737,0.2372,2
26636,2947,26666,2975,0.5947,2
26820,2512,26846,2550,0.438,1
26390,2843,26426,2896,0.5146,1
26692,2773,26724,2809,0.606,2
26819,2715,26848,2733,0.4338,1
26629,2772,26661,2806,0.2903,2
26674,2656,26710,2686,0.6353,1
26662,2798,26685,2819,0.4895,2
26404,2489,26429,2512,0.5996,2
26750,2706,26782,2734,0.4414,1
26701,2676,26727,2711,0.4429,2
26420,2956,26450,2981,0.5464,1
26815,2690,26845,2716,0.4258,1
26648,2659,26660,2680,0.4253,2
26708,2915,26726,2936,0.4778,2
26431,2579,26457,2604,0.4995,2
26602,2899,26632,2917,0.5425,2
26547,2586,26577,2610,0.5747,2
26700,2503,26716,2524,0.519,2
26412,2694,26445,2737,0.5215,2
26796,2802,26817,2820,0.271,2
26610,2937,26648,2957,0.5708,2
26487,2671,26512,2710,0.3384,1
26846,2562,26873,2612,0.2834,2
26754,2628,26786,2666,0.5522,2
26845,2968,26858,2980,0.4507,3
26419,2740,26446,2764,0.1965,1
26686,2722,26710,2742,0.3027,2
26856,2780,26880,2798,0.2905,2
26384,2917,26405,2955,0.3027,1
26604,2850,26628,2869,0.4329,2
26821,2608,26845,2628,0.2251,1
26418,2523,26457,2552,0.3074,2
26847,2666,26876,2691,0.2622,-100
26780,2676,26797,2692,0.16,2
26628,2727,26658,2785,0.2242,2
26424,2693,26445,2710,0.2261,-100
26615,2941,26657,2967,0.2101,2
26592,2726,26620,2760,0.1603,-100
26562,2587,26588,2610,0.1592,-100
26666,2643,26707,2664,0.1536,1
27036,2754,27088,2809,0.8506,1
27094,2791,27129,2821,0.8384,1
27120,2934,27160,2982,0.8154,1
27000,2621,27038,2659,0.8228,1
27253,2588,27272,2612,0.2747,2
26900,2918,26937,2950,0.7998,1
26954,2674,26991,2715,0.8037,1
26885,2764,26920,2795,0.771,1
27368,2638,27396,2670,0.5947,1
26920,2814,26958,2844,0.769,1
27338,2577,27370,2620,0.79,2
27109,2958,27131,2994,0.7188,2
26901,2639,26937,2679,0.645,1
27041,2814,27069,2860,0.751,2
27019,2573,27048,2608,0.7559,1
26974,2748,27017,2779,0.7661,1
27245,2627,27265,2653,0.3279,2
27152,2679,27182,2708,0.3887,1
27358,2658,27388,2692,0.6528,2
27061,2932,27089,2964,0.7124,1
27343,2764,27364,2794,0.3044,3
27019,2513,27038,2540,0.3772,1
27328,2656,27352,2698,0.6855,2
27156,2614,27180,2647,0.6494,2
27225,2580,27246,2598,0.4573,2
26983,2924,27014,2952,0.7192,1
27299,2592,27321,2611,0.4124,2
27152,2481,27167,2504,0.4282,3
27130,2728,27184,2756,0.5259,2
27207,2702,27230,2730,0.6543,2
27319,2721,27337,2758,0.6602,2
26974,2948,27003,2971,0.5854,1
27196,2927,27216,2951,0.3704,1
27290,2736,27320,2771,0.3962,2
27354,2739,27372,2764,0.5,2
27202,2609,27235,2629,0.646,2
27322,2595,27336,2616,0.3193,3
27064,2490,27090,2526,0.6274,2
27304,2677,27320,2710,0.6304,2
26949,2525,26980,2558,0.3113,2
26964,2900,26989,2934,0.4934,1
26920,2606,26942,2627,0.4036,1
27260,2934,27282,2954,0.5093,2
27096,2912,27116,2934,0.4341,1
27065,2704,27110,2750,0.3833,1
27317,2544,27348,2574,0.5811,2
27078,2466,27098,2506,0.4529,2
27210,2543,27253,2567,0.5601,2
26937,2916,26955,2942,0.4448,1
27229,2709,27243,2730,0.5142,2
27046,2536,27074,2568,0.2793,1
27139,2544,27176,2573,0.4829,2
27239,2939,27264,2964,0.498,2
26954,2917,26972,2945,0.4707,1
26977,2881,26992,2899,0.2871,1
26917,2717,26932,2739,0.2903,1
26992,2876,27027,2926,0.4771,1
27204,2815,27222,2848,0.5171,2
27137,2776,27176,2815,0.3792,1
27327,2941,27350,2969,0.4761,2
27024,2808,27043,2846,0.3486,2
26962,2611,26979,2628,0.1907,2
27106,2637,27124,2655,0.2271,1
27290,2672,27306,2694,0.3662,2
26966,2970,26983,2982,0.152,3
27157,2769,27179,2792,0.2186,1
26971,2537,26994,2568,0.3081,2
27126,2755,27158,2784,0.301,1
27207,2760,27225,2780,0.2627,2
26973,2518,26997,2550,0.1959,2
27016,2936,27028,2954,0.166,2
27320,2936,27335,2963,0.2032,2
26982,2583,27001,2601,0.2098,-100
26983,2683,27003,2716,0.1647,1
27724,2638,27754,2670,0.4304,1
27394,2650,27423,2691,0.4189,2
27635,2499,27687,2541,0.6528,1
27570,2461,27601,2493,0.7495,1
27452,2583,27491,2618,0.6592,2
27579,2747,27606,2772,0.4453,1
27781,2767,27806,2813,0.5068,2
27527,2752,27556,2795,0.5889,2
27624,2878,27656,2910,0.5762,2
27652,2618,27676,2646,0.6948,1
27843,2804,27871,2836,0.582,1
27600,2558,27626,2609,0.5708,1
27728,2671,27752,2702,0.6187,2
27745,2511,27774,2545,0.5908,1
27582,2934,27602,2960,0.5488,2
27770,2896,27815,2954,0.4905,2
27551,2693,27577,2718,0.4978,2
27609,2760,27646,2789,0.543,1
27563,2612,27582,2636,0.7036,2
27730,2471,27760,2502,0.54,2
27766,2598,27783,2617,0.6343,3
27646,2665,27681,2693,0.5562,1
27512,2660,27533,2691,0.385,2
27810,2872,27836,2910,0.2646,3
27463,2800,27493,2816,0.6167,2
27618,2648,27648,2700,0.6382,2
27504,2865,27528,2886,0.4041,2
27413,2863,27441,2899,0.5317,2
27455,2677,27472,2700,0.3306,2
27548,2572,27571,2600,0.5527,1
27487,2528,27532,2555,0.5205,2
27872,2769,27889,2798,0.2317,1
27487,2484,27531,2520,0.5303,2
27605,2622,27622,2641,0.2832,2
27447,2559,27477,2587,0.5762,2
27630,2542,27658,2592,0.4832,2
27597,2718,27623,2756,0.4617,1
27874,2798,27928,2846,0.6226,2
27559,2802,27586,2828,0.4517,2
27646,2938,27668,2988,0.4666,2
27480,2830,27506,2862,0.4688,2
27659,2816,27680,2848,0.4968,2
27499,2826,27523,2862,0.502,1
27804,2692,27834,2715,0.5601,2
27443,2536,27469,2554,0.5479,2
27812,2813,27830,2830,0.2064,2
27834,2614,27859,2658,0.3303,2
27392,2734,27415,2762,0.5513,2
27419,2796,27432,2820,0.5454,2
27436,2486,27460,2513,0.3911,2
27500,2707,27529,2737,0.5044,2
27622,2920,27650,2950,0.3811,2
27694,2911,27720,2938,0.2252,3
27850,2676,27870,2706,0.4592,2
27586,2802,27602,2825,0.3948,2
27419,2489,27442,2512,0.2432,2
27460,2962,27485,2994,0.5063,2
27894,2607,27918,2680,0.5083,2
27650,2794,27694,2818,0.4412,2
27875,2587,27899,2636,0.4644,2
27634,2466,27654,2484,0.2424,1
27474,2930,27500,2966,0.3474,2
27538,2496,27551,2518,0.2205,3
27556,2933,27568,2956,0.3743,2
27728,2922,27763,2958,0.2856,1
27709,2927,27730,2950,0.2798,3
27616,2475,27632,2502,0.2939,2
27681,2715,27693,2740,0.2676,2
27621,2946,27636,2962,0.2135,2
27834,2614,27857,2635,0.1882,3
27483,2970,27503,2993,0.343,2
27472,2949,27485,2967,0.2571,2
27488,2911,27499,2929,0.1638,2
27640,2848,27650,2860,0.1824,-100
28155,2479,28191,2541,0.8379,2
28031,2529,28058,2555,0.4958,2
28053,2460,28085,2497,0.6118,2
28210,2551,28234,2614,0.7861,2
27995,2484,28021,2512,0.6851,3
28180,2614,28222,2652,0.7837,2
27972,2654,28007,2682,0.7627,2
28083,2491,28115,2521,0.6724,2
27915,2656,27960,2710,0.6997,2
27926,2459,27957,2497,0.686,2
27979,2508,28007,2533,0.4285,2
28392,2495,28434,2531,0.6309,1
28072,2524,28090,2555,0.6411,2
28053,2634,28083,2671,0.646,2
28061,2721,28109,2753,0.5747,2
28011,2728,28057,2757,0.491,2
28382,2460,28424,2502,0.5503,1
27950,2760,27975,2799,0.1924,1
28130,2680,28163,2725,0.1584,1
28276,2672,28321,2696,0.3401,2
27923,2780,27953,2810,0.1765,3
28320,2517,28336,2533,0.4844,2
27950,2730,27967,2746,0.2261,3
28320,2619,28371,2694,0.3257,1
28110,2683,28135,2726,0.3081,2
28364,2535,28396,2562,0.2184,1
28270,2636,28293,2664,0.2444,2
28390,2530,28426,2577,0.3252,1
28346,2538,28362,2558,0.176,3
27978,2741,28016,2780,0.2644,2
28216,2528,28238,2546,0.3567,2
28355,2563,28408,2624,0.343,1
28172,2662,28226,2708,0.1573,2
28135,2671,28154,2688,0.2605,-100
28161,2668,28198,2708,0.2415,-100
28347,2500,28356,2525,0.2177,-100
28120,2467,28144,2502,0.1974,2
28644,2469,28684,2513,0.2532,3
28632,2470,28657,2498,0.1521,1
28649,2493,28668,2511,0.2094,3
22158,3433,22228,3500,0.8159,1
22240,3370,22290,3416,0.4521,1
22240,3371,22273,3399,0.2534,1
22645,3241,22686,3267,0.4463,2
22663,3456,22706,3494,0.7539,2
22352,3360,22384,3389,0.7441,2
22642,3352,22664,3378,0.5566,2
22756,3196,22788,3224,0.7349,2
22674,3222,22714,3262,0.5952,2
22607,3263,22636,3292,0.5024,2
22760,3344,22788,3374,0.6572,2
22685,3405,22703,3431,0.3796,2
22573,3212,22632,3251,0.6157,1
22706,3318,22726,3334,0.5205,2
22549,3325,22577,3346,0.6313,2
22600,3314,22618,3334,0.5103,2
22770,3083,22808,3106,0.6045,2
22707,3134,22744,3161,0.5327,2
22752,3155,22772,3188,0.333,3
22512,3379,22536,3397,0.6211,2
22756,3402,22786,3430,0.5688,2
22692,3177,22720,3199,0.3203,2
22667,3371,22698,3398,0.5825,2
22732,3315,22764,3346,0.5708,2
22551,3365,22590,3387,0.5776,2
22778,3138,22790,3158,0.3716,3
22779,3024,22801,3044,0.4324,3
22356,3322,22421,3354,0.5264,2
22493,3466,22519,3484,0.5278,2
22301,3338,22353,3378,0.4519,2
22639,3206,22659,3233,0.271,3
22744,3109,22773,3139,0.323,2
22679,3140,22695,3159,0.3909,-100
22654,3204,22675,3224,0.2218,3
22774,3104,22798,3117,0.332,2
22621,3323,22633,3341,0.29,2
22681,3142,22708,3162,0.3237,-100
22509,3252,22541,3290,0.2241,1
22500,3242,22556,3295,0.2294,1
22713,3166,22723,3181,0.1598,3
22579,3254,22603,3266,0.2194,-100
22448,3280,22518,3325,0.2134,-100
22570,3245,22597,3263,0.1703,-100
22458,3233,22569,3320,0.158,1
22734,3087,22748,3099,0.1533,-100
22918,3010,22970,3050,0.8472,2
23162,3214,23205,3248,0.7876,2
22821,3252,22844,3275,0.6973,3
22902,3363,22946,3390,0.7329,2
23207,3228,23242,3264,0.2485,2
22823,3279,22851,3300,0.7031,3
23245,2993,23283,3025,0.7861,2
23258,3246,23297,3274,0.4873,2
22982,3352,23018,3387,0.6523,2
23272,3134,23295,3184,0.7788,2
23028,3180,23066,3226,0.7017,2
22842,3318,22876,3349,0.7305,2
23044,2996,23072,3021,0.6387,2
23019,3357,23044,3384,0.5894,2
23250,3330,23275,3371,0.7407,2
22973,3028,23000,3049,0.73,2
22804,3313,22835,3338,0.6826,2
23048,3160,23079,3200,0.729,2
23073,3361,23090,3387,0.4841,2
23092,3411,23113,3435,0.6777,2
22856,3382,22890,3402,0.6987,2
22864,3115,22892,3148,0.7124,2
23076,2988,23110,3011,0.6758,2
23046,3414,23078,3450,0.6763,2
22825,3054,22849,3070,0.5493,2
22945,3362,22974,3388,0.6753,2
23177,3038,23204,3060,0.5073,2
23108,3008,23140,3030,0.5923,2
23226,3116,23264,3148,0.6587,2
22893,3322,22939,3345,0.666,2
22914,3284,22934,3305,0.4163,3
22883,3044,22903,3065,0.6567,2
22833,3365,22870,3385,0.6396,2
22851,3048,22882,3070,0.6509,2
22999,3403,23031,3433,0.5903,2
23276,3389,23308,3420,0.6055,2
23049,3366,23076,3414,0.5986,2
23069,3034,23083,3052,0.3435,2
22788,3120,22808,3137,0.4531,2
22975,3384,23000,3412,0.5044,2
23100,3318,23115,3335,0.4666,2
23274,3482,23292,3500,0.4502,2
22891,3247,22923,3277,0.5415,2
23032,3083,23054,3106,0.5249,2
23022,3294,23042,3320,0.4592,2
22929,3229,22955,3258,0.4871,2
22849,3017,22860,3030,0.384,3
22999,3015,23019,3036,0.4092,2
22845,3072,22866,3090,0.4333,2
22788,3049,22803,3064,0.3113,3
22835,3190,22851,3210,0.3926,2
23263,3353,23282,3376,0.3865,2
22849,2979,22864,3006,0.3389,2
23257,3224,23280,3246,0.2617,2
22785,3022,22831,3048,0.2412,2
23218,3271,23247,3288,0.2607,2
23082,3255,23105,3271,0.1809,2
22789,3138,22802,3155,0.1771,2
23053,3348,23063,3360,0.2015,-100
23639,3262,23688,3313,0.834,1
23301,3427,23323,3452,0.7778,3
23354,3156,23400,3188,0.8086,1
23566,3193,23607,3228,0.8208,1
23554,3222,23593,3259,0.8164,1
23390,3271,23420,3291,0.6499,3
23524,3114,23556,3150,0.7983,1
23330,3198,23369,3243,0.7666,1
23550,3421,23582,3460,0.562,1
23512,3366,23546,3398,0.6646,1
23492,3074,23526,3106,0.6108,1
23788,3049,23816,3111,0.7583,1
23742,2994,23786,3021,0.7661,1
23427,3444,23458,3468,0.5532,2
23374,3398,23389,3428,0.4802,2
23675,3143,23712,3181,0.7446,1
23795,3126,23833,3149,0.7344,1
23572,2974,23610,3003,0.7363,1
23582,3002,23614,3030,0.7144,1
23786,3194,23810,3234,0.5479,2
23548,3126,23582,3160,0.7397,1
23786,3011,23818,3042,0.731,1
23755,3053,23788,3088,0.7217,1
23654,3165,23682,3192,0.6255,1
23665,3030,23693,3068,0.7109,1
23710,3357,23736,3402,0.481,1
23636,3322,23672,3350,0.709,1
23473,3423,23493,3446,0.3694,3
23636,3118,23675,3147,0.7012,1
23460,3353,23482,3390,0.6899,2
23436,3182,23461,3208,0.5332,1
23322,3092,23358,3119,0.397,1
23292,3068,23328,3100,0.3782,2
23762,3092,23789,3118,0.6797,1
23648,3349,23682,3383,0.6709,1
23334,3050,23363,3078,0.446,1
23740,3044,23770,3076,0.6484,1
23400,3127,23428,3148,0.246,2
23702,3262,23724,3289,0.4907,1
23670,2978,23692,3013,0.4397,1
23359,3109,23388,3132,0.4824,1
23520,3459,23544,3490,0.364,1
23687,3215,23712,3247,0.5854,1
23397,3221,23438,3262,0.2695,2
23594,3108,23615,3149,0.4763,2
23700,3214,23729,3250,0.5576,1
23636,3426,23668,3475,0.4771,2
23780,2978,23810,3006,0.4282,1
23606,3442,23619,3480,0.489,2
23499,3426,23534,3458,0.4146,2
23469,3030,23503,3052,0.4348,2
23644,3241,23661,3256,0.2349,3
23621,3012,23656,3048,0.2286,1
23729,3459,23743,3495,0.375,2
23294,3394,23330,3422,0.342,2
23686,3088,23718,3126,0.3145,1
23714,2977,23744,3003,0.2366,1
23730,3214,23766,3256,0.2246,1
23494,3200,23524,3238,0.1948,2
